securities

tradedate;secid;correction;crtyield;crtprice
10.06.2014;SU26208RMFS7;0.0000;8.24;97.7301
10.06.2014;SU26209RMFS5;-0.0187;8.33;96.7009
10.06.2014;SU26210RMFS3;0.0000;8.26;94.3252
10.06.2014;SU26211RMFS1;-0.0001;8.37;92.6382
10.06.2014;SU26212RMFS9;0.0231;8.53;89.4548
10.06.2014;SU26214RMFS5;0.0000;8.27;92.0404
10.06.2014;SU26215RMFS2;-0.0077;8.38;92.2256
11.06.2014;SU25068RMFS6;0.0062;7.73;94.7353
11.06.2014;SU25071RMFS0;0.0008;7.74;96.2037
11.06.2014;SU25075RMFS1;-0.0914;7.75;89.2989
11.06.2014;SU25077RMFS7;0.0003;7.98;85.4436
11.06.2014;SU25079RMFS3;0.0258;7.84;92.6549
11.06.2014;SU25080RMFS1;0.0000;8.17;98.3501
11.06.2014;SU25081RMFS9;0.0000;8.24;94.0819
11.06.2014;SU26203RMFS8;0.0423;8.14;82.0583
11.06.2014;SU26204RMFS6;-0.0214;8.22;98.0950
11.06.2014;SU26205RMFS3;0.0000;8.37;96.7881
11.06.2014;SU26206RMFS1;0.0030;8.19;98.2437
11.06.2014;SU26207RMFS9;0.0124;8.54;98.2239
11.06.2014;SU26208RMFS7;0.0000;8.29;97.4692
11.06.2014;SU26209RMFS5;-0.0604;8.35;96.4559
11.06.2014;SU26210RMFS3;0.0000;8.32;93.9882
11.06.2014;SU26211RMFS1;-0.0043;8.43;92.2107
11.06.2014;SU26212RMFS9;0.0490;8.59;88.9261
11.06.2014;SU26214RMFS5;-0.0093;8.33;91.7066
11.06.2014;SU26215RMFS2;-0.0001;8.45;91.7430
16.06.2014;SU25071RMFS0;-0.0161;7.74;96.2798
16.06.2014;SU25077RMFS7;0.0000;8.13;85.3186
16.06.2014;SU25079RMFS3;0.0074;7.97;92.6226
16.06.2014;SU25080RMFS1;0.0069;8.30;98.1344
16.06.2014;SU25081RMFS9;0.0000;8.34;93.8689
16.06.2014;SU25082RMFS7;-0.0234;8.17;85.5427
16.06.2014;SU26203RMFS8;-0.0001;8.23;81.9724
16.06.2014;SU26204RMFS6;0.0000;8.35;97.8050
16.06.2014;SU26205RMFS3;0.0000;8.46;96.4177
16.06.2014;SU26206RMFS1;0.0000;8.31;98.0479
16.06.2014;SU26207RMFS9;0.0025;8.67;97.3652
16.06.2014;SU26208RMFS7;0.0000;8.38;97.2166
16.06.2014;SU26209RMFS5;-0.0223;8.50;95.7254
16.06.2014;SU26210RMFS3;0.0000;8.41;93.7137
16.06.2014;SU26211RMFS1;-0.0004;8.55;91.6515
16.06.2014;SU26212RMFS9;0.0195;8.71;88.2175
16.06.2014;SU26214RMFS5;0.0000;8.43;91.3706
16.06.2014;SU26215RMFS2;-0.0184;8.56;91.2503
16.06.2014;SU26216RMFS0;0.0000;8.39;93.9115
17.06.2014;SU25071RMFS0;0.0012;7.83;96.2419
17.06.2014;SU25077RMFS7;0.0051;8.11;85.3515
17.06.2014;SU25079RMFS3;-0.0007;7.97;92.6257
17.06.2014;SU25080RMFS1;0.0000;8.25;98.2513
17.06.2014;SU25081RMFS9;0.0092;8.32;93.9523
17.06.2014;SU25082RMFS7;0.0000;8.15;85.5792
17.06.2014;SU26203RMFS8;0.0000;8.19;82.0438
17.06.2014;SU26204RMFS6;0.0000;8.32;97.9047
17.06.2014;SU26205RMFS3;0.0000;8.47;96.3782
17.06.2014;SU26206RMFS1;0.0000;8.26;101.8411
17.06.2014;SU26207RMFS9;0.0170;8.72;97.0286
17.06.2014;SU26208RMFS7;0.0000;8.37;97.2865
17.06.2014;SU26209RMFS5;-0.0503;8.49;95.7603
17.06.2014;SU26210RMFS3;0.0000;8.41;97.1357
17.06.2014;SU26211RMFS1;0.0000;8.57;91.5320
17.06.2014;SU26212RMFS9;0.0102;8.74;88.0050
17.06.2014;SU26214RMFS5;0.0000;8.43;91.3764
17.06.2014;SU26215RMFS2;0.0015;8.60;90.9982
17.06.2014;SU26216RMFS0;0.0016;8.38;93.9672
18.06.2014;SU25071RMFS0;0.0000;7.82;96.2443
18.06.2014;SU25077RMFS7;0.0019;8.09;85.3714
18.06.2014;SU25079RMFS3;-0.0079;7.94;92.6460
18.06.2014;SU25080RMFS1;0.0065;8.26;98.2354
18.06.2014;SU25081RMFS9;0.0000;8.31;93.9653
18.06.2014;SU25082RMFS7;-0.0006;8.14;85.5944
18.06.2014;SU26203RMFS8;0.0000;8.18;82.0536
18.06.2014;SU26204RMFS6;0.0000;8.32;97.8968
18.06.2014;SU26205RMFS3;-0.0001;8.45;96.5058
18.06.2014;SU26206RMFS1;0.0194;8.29;98.1018
18.06.2014;SU26207RMFS9;0.0198;8.66;97.4676
18.06.2014;SU26208RMFS7;-0.0106;8.35;97.3377
18.06.2014;SU26209RMFS5;-0.0169;8.48;95.8429
18.06.2014;SU26210RMFS3;-0.0024;8.39;93.8028
18.06.2014;SU26211RMFS1;-0.0127;8.51;91.8518
18.06.2014;SU26212RMFS9;0.0011;8.66;88.5487
18.06.2014;SU26214RMFS5;0.0000;8.41;91.4498
18.06.2014;SU26215RMFS2;0.0000;8.55;91.2961
18.06.2014;SU26216RMFS0;0.0053;8.38;93.9737
19.06.2014;SU25071RMFS0;0.0000;7.81;96.2464
19.06.2014;SU25077RMFS7;0.0000;8.04;85.4358
19.06.2014;SU25079RMFS3;0.0000;7.92;92.6607
19.06.2014;SU25080RMFS1;0.0000;8.18;98.4300
19.06.2014;SU25081RMFS9;0.0000;8.23;94.2015
19.06.2014;SU25082RMFS7;-0.0067;8.08;85.6896
19.06.2014;SU26203RMFS8;0.0033;8.12;82.1550
19.06.2014;SU26204RMFS6;0.0000;8.24;98.1423
19.06.2014;SU26205RMFS3;0.0000;8.37;96.8544
19.06.2014;SU26206RMFS1;0.0008;8.19;98.3390
19.06.2014;SU26207RMFS9;0.0042;8.58;98.0300
19.06.2014;SU26208RMFS7;-0.0030;8.28;97.5996
19.06.2014;SU26209RMFS5;-0.0215;8.41;96.2101
19.06.2014;SU26210RMFS3;0.0000;8.32;94.1047
19.06.2014;SU26211RMFS1;0.0000;8.46;92.1615
19.06.2014;SU26212RMFS9;0.0077;8.61;88.9282
19.06.2014;SU26214RMFS5;0.0000;8.34;91.7684
19.06.2014;SU26215RMFS2;0.0000;8.48;91.6835
19.06.2014;SU26216RMFS0;0.0000;8.29;94.2877
20.06.2014;SU25071RMFS0;0.0000;7.79;96.2084
20.06.2014;SU25077RMFS7;0.0000;8.08;85.3461
20.06.2014;SU25079RMFS3;0.0000;7.92;92.6278
20.06.2014;SU25080RMFS1;0.0000;8.27;98.1739
20.06.2014;SU25081RMFS9;0.0000;8.34;93.8768
20.06.2014;SU25082RMFS7;0.0000;8.14;85.5680
20.06.2014;SU26203RMFS8;0.0000;8.19;82.0070
20.06.2014;SU26204RMFS6;0.0000;8.34;97.7933
20.06.2014;SU26205RMFS3;0.0000;8.43;96.5222
20.06.2014;SU26206RMFS1;0.0064;8.29;98.0499
20.06.2014;SU26207RMFS9;0.0000;8.61;97.7253
20.06.2014;SU26208RMFS7;-0.0002;8.38;97.2128
20.06.2014;SU26209RMFS5;-0.0014;8.48;95.8257
20.06.2014;SU26210RMFS3;-0.0035;8.39;93.7640
20.06.2014;SU26211RMFS1;0.0000;8.50;91.8714
20.06.2014;SU26212RMFS9;0.0011;8.64;88.6493
20.06.2014;SU26214RMFS5;0.0000;8.41;91.4347
20.06.2014;SU26215RMFS2;0.0000;8.52;91.3999
20.06.2014;SU26216RMFS0;0.0000;8.38;93.9220
23.06.2014;SU25071RMFS0;0.0100;7.84;96.2270
23.06.2014;SU25077RMFS7;0.0000;8.04;85.4275
23.06.2014;SU25079RMFS3;-0.0003;7.93;92.6567
23.06.2014;SU25080RMFS1;0.0000;8.20;98.3740
23.06.2014;SU25081RMFS9;0.0000;8.27;94.1197
23.06.2014;SU25082RMFS7;-0.0016;8.09;85.6864
23.06.2014;SU26203RMFS8;0.0000;8.13;82.1400
23.06.2014;SU26204RMFS6;-0.0100;8.26;98.0742
23.06.2014;SU26205RMFS3;0.0003;8.37;96.8777
23.06.2014;SU26206RMFS1;0.0021;8.22;98.2687
23.06.2014;SU26207RMFS9;0.0000;8.56;98.1500
23.06.2014;SU26208RMFS7;0.0000;8.31;97.5064
23.06.2014;SU26209RMFS5;-0.0172;8.40;96.2946
23.06.2014;SU26210RMFS3;0.0000;8.33;94.0652
23.06.2014;SU26211RMFS1;0.0000;8.44;92.2509
23.06.2014;SU26212RMFS9;0.0090;8.60;88.9878
23.06.2014;SU26214RMFS5;0.0155;8.36;91.6932
23.06.2014;SU26215RMFS2;0.0000;8.46;91.7835
23.06.2014;SU26216RMFS0;0.0000;8.32;94.2195
24.06.2014;SU25071RMFS0;0.0016;7.74;96.2627
24.06.2014;SU25077RMFS7;0.0000;7.93;85.5744
24.06.2014;SU25079RMFS3;0.0000;7.81;92.7540
24.06.2014;SU25080RMFS1;0.0061;8.16;98.4770
24.06.2014;SU25081RMFS9;-0.0005;8.25;94.1728
24.06.2014;SU25082RMFS7;-0.0402;7.95;85.8846
24.06.2014;SU26203RMFS8;0.0034;8.04;82.2809
24.06.2014;SU26204RMFS6;0.0000;8.26;98.0929
24.06.2014;SU26205RMFS3;0.0000;8.33;97.0705
24.06.2014;SU26206RMFS1;0.0000;8.18;98.3758
24.06.2014;SU26207RMFS9;0.0096;8.49;98.6968
24.06.2014;SU26208RMFS7;0.0000;8.29;97.5570
24.06.2014;SU26209RMFS5;0.0000;8.37;96.4847
24.06.2014;SU26210RMFS3;0.0000;8.31;94.1591
24.06.2014;SU26211RMFS1;-0.0357;8.35;92.7155
24.06.2014;SU26212RMFS9;0.0001;8.50;89.6669
24.06.2014;SU26214RMFS5;-0.0042;8.31;91.8991
24.06.2014;SU26215RMFS2;0.0000;8.40;92.1419
24.06.2014;SU26216RMFS0;-0.0007;8.30;94.2805
25.06.2014;SU25071RMFS0;0.0000;7.67;96.2876
25.06.2014;SU25077RMFS7;0.0233;7.91;85.5967
25.06.2014;SU25079RMFS3;0.0000;7.75;92.8038
25.06.2014;SU25080RMFS1;0.0464;8.16;98.4837
25.06.2014;SU25081RMFS9;0.0000;8.20;94.3157
25.06.2014;SU25082RMFS7;-0.1627;7.79;86.1428
25.06.2014;SU26203RMFS8;0.0463;8.05;82.2697
25.06.2014;SU26204RMFS6;-0.0088;8.20;98.2687
25.06.2014;SU26205RMFS3;0.0131;8.30;97.2089
25.06.2014;SU26206RMFS1;0.0090;8.14;98.4657
25.06.2014;SU26207RMFS9;0.0171;8.46;98.8928
25.06.2014;SU26208RMFS7;-0.0045;8.24;97.7528
25.06.2014;SU26209RMFS5;0.0000;8.33;96.6959
25.06.2014;SU26210RMFS3;-0.0014;8.26;94.3520
25.06.2014;SU26211RMFS1;-0.0039;8.34;92.7990
25.06.2014;SU26212RMFS9;0.0067;8.47;89.8934
25.06.2014;SU26214RMFS5;-0.0058;8.26;92.0977
25.06.2014;SU26215RMFS2;0.0070;8.37;92.3146
25.06.2014;SU26216RMFS0;0.0000;8.25;94.4584
26.06.2014;SU25071RMFS0;-0.0072;7.67;96.2838
26.06.2014;SU25077RMFS7;0.0000;7.97;85.5157
26.06.2014;SU25079RMFS3;0.0000;7.81;92.7528
26.06.2014;SU25080RMFS1;0.0012;8.10;98.6201
26.06.2014;SU25081RMFS9;0.0000;8.13;94.5154
26.06.2014;SU25082RMFS7;-0.0001;8.03;85.7888
26.06.2014;SU26203RMFS8;0.0001;8.06;82.2524
26.06.2014;SU26204RMFS6;-0.0050;8.13;98.4714
26.06.2014;SU26205RMFS3;0.0000;8.25;97.4824
26.06.2014;SU26206RMFS1;0.0000;8.11;98.5533
26.06.2014;SU26207RMFS9;0.0011;8.44;99.0442
26.06.2014;SU26208RMFS7;0.0000;8.17;98.0170
26.06.2014;SU26209RMFS5;-0.0003;8.30;96.8557
26.06.2014;SU26210RMFS3;0.0000;8.20;94.6097
26.06.2014;SU26211RMFS1;0.0000;8.32;92.9105
26.06.2014;SU26212RMFS9;0.0000;8.46;89.9581
26.06.2014;SU26214RMFS5;0.0000;8.21;92.3165
26.06.2014;SU26215RMFS2;0.0001;8.35;92.4657
26.06.2014;SU26216RMFS0;-0.0055;8.17;94.7582
27.06.2014;SU25071RMFS0;0.0000;7.74;96.2118
27.06.2014;SU25077RMFS7;0.0000;7.96;85.4887
27.06.2014;SU25079RMFS3;0.0000;7.84;92.6912
27.06.2014;SU25080RMFS1;0.0077;8.10;98.5802
27.06.2014;SU25081RMFS9;0.0000;8.14;94.4668
27.06.2014;SU25082RMFS7;-0.0012;8.00;85.7892
27.06.2014;SU26203RMFS8;0.0000;8.04;82.2492
27.06.2014;SU26204RMFS6;0.0000;8.14;98.3965
27.06.2014;SU26205RMFS3;0.0000;8.24;97.4653
27.06.2014;SU26206RMFS1;0.0000;8.10;98.5211
27.06.2014;SU26207RMFS9;0.0001;8.44;99.0016
27.06.2014;SU26208RMFS7;0.0000;8.17;97.9579
27.06.2014;SU26209RMFS5;0.0000;8.30;96.8427
27.06.2014;SU26210RMFS3;-0.0002;8.20;94.5737
27.06.2014;SU26211RMFS1;-0.0372;8.28;93.1100
27.06.2014;SU26212RMFS9;0.0043;8.47;89.8767
27.06.2014;SU26214RMFS5;-0.0014;8.21;92.2990
27.06.2014;SU26215RMFS2;-0.0001;8.34;92.4531
27.06.2014;SU26216RMFS0;0.0000;8.18;94.6887
30.06.2014;SU25071RMFS0;-0.0521;7.66;96.2750
30.06.2014;SU25077RMFS7;0.0000;7.99;85.4793
30.06.2014;SU25079RMFS3;0.0053;7.88;92.6996
30.06.2014;SU25080RMFS1;0.0169;8.14;98.5347
30.06.2014;SU25081RMFS9;0.0000;8.17;94.4192
30.06.2014;SU25082RMFS7;-0.0782;7.96;85.8837
30.06.2014;SU26203RMFS8;0.0000;8.07;82.2331
30.06.2014;SU26204RMFS6;0.0000;8.18;98.3407
30.06.2014;SU26205RMFS3;0.0000;8.28;97.2993
30.06.2014;SU26206RMFS1;0.0059;8.14;98.4748
30.06.2014;SU26207RMFS9;0.0147;8.49;98.6911
30.06.2014;SU26208RMFS7;-0.0611;8.15;98.0664
30.06.2014;SU26209RMFS5;0.0038;8.34;96.6337
30.06.2014;SU26210RMFS3;-0.0271;8.21;94.5514
30.06.2014;SU26211RMFS1;0.0000;8.36;92.7116
30.06.2014;SU26212RMFS9;0.0397;8.54;89.4492
30.06.2014;SU26214RMFS5;0.0000;8.25;92.1572
30.06.2014;SU26215RMFS2;-0.0041;8.38;92.2837
30.06.2014;SU26216RMFS0;-0.0294;8.19;94.6878
01.07.2014;SU25071RMFS0;-0.0002;7.70;96.2601
01.07.2014;SU25077RMFS7;0.0000;8.09;85.3589
01.07.2014;SU25079RMFS3;0.0000;7.89;92.6881
01.07.2014;SU25080RMFS1;0.0018;8.23;98.3202
01.07.2014;SU25081RMFS9;0.0000;8.25;94.2035
01.07.2014;SU25082RMFS7;-0.0027;8.15;85.6115
01.07.2014;SU26203RMFS8;0.0000;8.19;82.0335
01.07.2014;SU26204RMFS6;0.0000;8.25;98.1222
01.07.2014;SU26205RMFS3;0.0000;8.31;97.1745
01.07.2014;SU26206RMFS1;0.0000;8.23;98.2419
01.07.2014;SU26207RMFS9;0.0008;8.55;98.2204
01.07.2014;SU26208RMFS7;-0.0075;8.25;97.7198
01.07.2014;SU26209RMFS5;0.0047;8.38;96.4274
01.07.2014;SU26210RMFS3;0.0000;8.27;94.3280
01.07.2014;SU26211RMFS1;0.0000;8.41;92.4664
01.07.2014;SU26212RMFS9;0.0000;8.58;89.1374
01.07.2014;SU26214RMFS5;0.0000;8.28;92.0511
01.07.2014;SU26215RMFS2;0.0000;8.44;91.9626
01.07.2014;SU26216RMFS0;0.0000;8.26;94.4393
02.07.2014;SU25071RMFS0;-0.0350;7.57;96.3040
02.07.2014;SU25077RMFS7;0.0000;7.97;85.5136
02.07.2014;SU25079RMFS3;0.0142;7.82;92.7456
02.07.2014;SU25080RMFS1;0.0125;8.16;98.4902
02.07.2014;SU25081RMFS9;0.0000;8.22;94.2972
02.07.2014;SU25082RMFS7;-0.0557;7.97;85.8774
02.07.2014;SU26203RMFS8;0.0000;8.07;82.2331
02.07.2014;SU26204RMFS6;0.0005;8.22;98.2020
02.07.2014;SU26205RMFS3;-0.0006;8.33;97.0910
02.07.2014;SU26206RMFS1;0.0463;8.21;98.3159
02.07.2014;SU26207RMFS9;0.0037;8.49;98.6682
02.07.2014;SU26208RMFS7;-0.0166;8.25;97.7347
02.07.2014;SU26209RMFS5;0.0000;8.37;96.4676
02.07.2014;SU26210RMFS3;-0.0290;8.26;94.3514
02.07.2014;SU26211RMFS1;-0.0024;8.39;92.5582
02.07.2014;SU26212RMFS9;0.0599;8.57;89.2519
02.07.2014;SU26214RMFS5;-0.0003;8.30;91.9540
02.07.2014;SU26215RMFS2;-0.0007;8.41;92.1135
02.07.2014;SU26216RMFS0;0.0000;8.27;94.3961
03.07.2014;SU25071RMFS0;-0.0276;7.51;96.3241
03.07.2014;SU25077RMFS7;0.0000;8.03;85.4278
03.07.2014;SU25079RMFS3;0.0224;7.86;92.7137
03.07.2014;SU25080RMFS1;0.0001;8.16;98.4797
03.07.2014;SU25081RMFS9;0.0000;8.20;94.3441
03.07.2014;SU25082RMFS7;-0.0024;8.09;85.7133
03.07.2014;SU26203RMFS8;0.0000;8.12;82.1437
03.07.2014;SU26204RMFS6;0.0000;8.21;98.2534
03.07.2014;SU26205RMFS3;-0.0009;8.35;96.9914
03.07.2014;SU26206RMFS1;0.0189;8.19;98.3570
03.07.2014;SU26207RMFS9;0.0013;8.52;98.4271
03.07.2014;SU26208RMFS7;-0.0228;8.23;97.7910
03.07.2014;SU26209RMFS5;0.0000;8.40;96.3060
03.07.2014;SU26210RMFS3;0.0000;8.29;94.2366
03.07.2014;SU26211RMFS1;-0.0058;8.42;92.4010
03.07.2014;SU26212RMFS9;0.0381;8.58;89.1189
03.07.2014;SU26214RMFS5;-0.0030;8.31;91.9224
03.07.2014;SU26215RMFS2;0.0000;8.44;91.9149
03.07.2014;SU26216RMFS0;0.0000;8.27;94.4272
04.07.2014;SU25071RMFS0;-0.0015;7.48;96.2882
04.07.2014;SU25077RMFS7;0.0000;8.10;85.2961
04.07.2014;SU25079RMFS3;0.0011;7.89;92.6532
04.07.2014;SU25080RMFS1;0.0000;8.20;98.3601
04.07.2014;SU25081RMFS9;0.0000;8.21;94.2930
04.07.2014;SU25082RMFS7;0.0000;8.15;85.5813
04.07.2014;SU26203RMFS8;0.0000;8.18;82.0081
04.07.2014;SU26204RMFS6;0.0000;8.21;98.1982
04.07.2014;SU26205RMFS3;0.0000;8.34;97.0020
04.07.2014;SU26206RMFS1;0.0000;8.20;98.2895
04.07.2014;SU26207RMFS9;0.0000;8.56;98.1566
04.07.2014;SU26208RMFS7;-0.0001;8.24;97.7159
04.07.2014;SU26209RMFS5;0.0000;8.40;96.2648
04.07.2014;SU26210RMFS3;-0.0012;8.28;94.2677
04.07.2014;SU26211RMFS1;-0.0001;8.43;92.2987
04.07.2014;SU26212RMFS9;0.0009;8.58;89.0974
04.07.2014;SU26214RMFS5;0.0000;8.30;91.9439
04.07.2014;SU26215RMFS2;0.0000;8.46;91.8076
04.07.2014;SU26216RMFS0;0.0000;8.25;94.4400
07.07.2014;SU25071RMFS0;-0.0207;7.43;96.3393
07.07.2014;SU25077RMFS7;0.0000;8.10;85.3372
07.07.2014;SU25079RMFS3;0.0171;7.93;92.6628
07.07.2014;SU25080RMFS1;0.0003;8.20;98.4084
07.07.2014;SU25081RMFS9;0.0000;8.23;94.2757
07.07.2014;SU25082RMFS7;-0.0335;8.10;85.6940
07.07.2014;SU26203RMFS8;-0.0001;8.16;82.0753
07.07.2014;SU26204RMFS6;0.0000;8.23;98.1717
07.07.2014;SU26205RMFS3;0.0000;8.37;96.8802
07.07.2014;SU26206RMFS1;0.0061;8.21;98.3091
07.07.2014;SU26207RMFS9;0.0076;8.54;98.3504
07.07.2014;SU26208RMFS7;0.0000;8.28;97.6372
07.07.2014;SU26209RMFS5;0.0000;8.42;96.1980
07.07.2014;SU26210RMFS3;-0.0308;8.28;94.2769
07.07.2014;SU26211RMFS1;-0.0051;8.44;92.2950
07.07.2014;SU26212RMFS9;0.0437;8.59;89.1065
07.07.2014;SU26214RMFS5;-0.0056;8.33;91.8482
07.07.2014;SU26215RMFS2;0.0000;8.46;91.8136
07.07.2014;SU26216RMFS0;0.0001;8.29;94.3533
08.07.2014;SU25071RMFS0;-0.0058;7.38;96.3537
08.07.2014;SU25077RMFS7;-0.0016;8.02;85.4370
08.07.2014;SU25079RMFS3;0.0089;7.84;92.7352
08.07.2014;SU25080RMFS1;0.0053;8.15;98.5168
08.07.2014;SU25081RMFS9;0.0000;8.20;94.3765
08.07.2014;SU25082RMFS7;-0.0309;8.03;85.7978
08.07.2014;SU26203RMFS8;0.0000;8.09;82.1831
08.07.2014;SU26204RMFS6;0.0000;8.20;98.2712
08.07.2014;SU26205RMFS3;-0.0025;8.34;97.0295
08.07.2014;SU26206RMFS1;0.0131;8.17;98.4076
08.07.2014;SU26207RMFS9;0.0170;8.50;98.6065
08.07.2014;SU26208RMFS7;-0.0218;8.23;97.8120
08.07.2014;SU26209RMFS5;0.0000;8.39;96.3833
08.07.2014;SU26210RMFS3;-0.0109;8.28;94.2998
08.07.2014;SU26211RMFS1;-0.0054;8.40;92.5000
08.07.2014;SU26212RMFS9;0.0303;8.53;89.5179
08.07.2014;SU26214RMFS5;0.0000;8.31;91.9330
08.07.2014;SU26215RMFS2;0.0000;8.42;92.0398
08.07.2014;SU26216RMFS0;0.0000;8.26;94.4480
09.07.2014;SU25071RMFS0;0.0000;7.46;96.3225
09.07.2014;SU25077RMFS7;0.0000;8.10;85.3331
09.07.2014;SU25079RMFS3;0.0043;7.92;92.6706
09.07.2014;SU25080RMFS1;0.0000;8.21;98.3760
09.07.2014;SU25081RMFS9;0.0000;8.26;94.2122
09.07.2014;SU25082RMFS7;-0.0417;8.10;85.6972
09.07.2014;SU26203RMFS8;0.0000;8.17;82.0632
09.07.2014;SU26204RMFS6;-0.0003;8.26;98.0976
09.07.2014;SU26205RMFS3;-0.0079;8.37;96.8801
09.07.2014;SU26206RMFS1;0.0003;8.22;98.2815
09.07.2014;SU26207RMFS9;0.0463;8.55;98.2697
09.07.2014;SU26208RMFS7;-0.0105;8.29;97.5838
09.07.2014;SU26209RMFS5;0.0000;8.42;96.2262
09.07.2014;SU26210RMFS3;0.0000;8.33;94.0836
09.07.2014;SU26211RMFS1;0.0000;8.44;92.3235
09.07.2014;SU26212RMFS9;0.0631;8.58;89.1854
09.07.2014;SU26214RMFS5;0.0091;8.36;91.7321
09.07.2014;SU26215RMFS2;-0.0199;8.43;91.9942
09.07.2014;SU26216RMFS0;0.0000;8.31;94.2739
10.07.2014;SU25071RMFS0;0.0000;7.59;96.2779
10.07.2014;SU25077RMFS7;-0.0104;8.11;85.3148
10.07.2014;SU25079RMFS3;0.0030;7.96;92.6382
10.07.2014;SU25080RMFS1;0.0145;8.27;98.2401
10.07.2014;SU25081RMFS9;0.0000;8.32;94.0440
10.07.2014;SU25082RMFS7;-0.0575;8.11;85.6821
10.07.2014;SU26203RMFS8;0.0000;8.20;82.0162
10.07.2014;SU26204RMFS6;0.0000;8.32;97.9125
10.07.2014;SU26205RMFS3;0.0000;8.46;96.4392
10.07.2014;SU26206RMFS1;0.0105;8.28;98.1411
10.07.2014;SU26207RMFS9;0.0404;8.63;97.6873
10.07.2014;SU26208RMFS7;-0.0040;8.37;97.3005
10.07.2014;SU26209RMFS5;0.0000;8.51;95.7499
10.07.2014;SU26210RMFS3;-0.0125;8.40;93.8108
10.07.2014;SU26211RMFS1;-0.0143;8.51;91.9024
10.07.2014;SU26212RMFS9;0.0586;8.66;88.6210
10.07.2014;SU26214RMFS5;-0.0034;8.43;91.4368
10.07.2014;SU26215RMFS2;-0.0293;8.51;91.5337
10.07.2014;SU26216RMFS0;0.0041;8.39;93.9865
11.07.2014;SU25071RMFS0;0.0000;7.70;96.1927
11.07.2014;SU25077RMFS7;-0.0194;8.14;85.2369
11.07.2014;SU25079RMFS3;0.0010;8.06;92.5236
11.07.2014;SU25080RMFS1;0.0462;8.32;98.0940
11.07.2014;SU25081RMFS9;0.0000;8.35;93.9391
11.07.2014;SU25082RMFS7;-0.0671;8.12;85.6485
11.07.2014;SU26203RMFS8;-0.0004;8.20;81.9624
11.07.2014;SU26204RMFS6;0.0002;8.35;97.7874
11.07.2014;SU26205RMFS3;-0.0116;8.50;96.2158
11.07.2014;SU26206RMFS1;0.0223;8.31;98.0328
11.07.2014;SU26207RMFS9;0.0453;8.68;97.2922
11.07.2014;SU26208RMFS7;0.0000;8.41;97.1101
11.07.2014;SU26209RMFS5;0.0000;8.56;95.4454
11.07.2014;SU26210RMFS3;-0.0246;8.43;93.6525
11.07.2014;SU26211RMFS1;-0.0379;8.53;91.7427
11.07.2014;SU26212RMFS9;0.0650;8.70;88.2306
11.07.2014;SU26214RMFS5;-0.0011;8.48;91.2011
11.07.2014;SU26215RMFS2;-0.0234;8.56;91.2172
11.07.2014;SU26216RMFS0;0.0000;8.43;93.8181
14.07.2014;SU25071RMFS0;0.0000;7.69;96.2329
14.07.2014;SU25077RMFS7;-0.0083;8.19;85.2199
14.07.2014;SU25079RMFS3;0.0004;8.04;92.5805
14.07.2014;SU25080RMFS1;0.0000;8.33;98.1083
14.07.2014;SU25081RMFS9;0.0000;8.40;93.8421
14.07.2014;SU25082RMFS7;0.0000;8.24;85.5161
14.07.2014;SU26203RMFS8;0.0000;8.26;81.9034
14.07.2014;SU26204RMFS6;-0.0110;8.39;97.7130
14.07.2014;SU26205RMFS3;0.0000;8.54;96.0845
14.07.2014;SU26206RMFS1;0.0060;8.35;97.9770
14.07.2014;SU26207RMFS9;0.0274;8.70;97.1949
14.07.2014;SU26208RMFS7;-0.0022;8.45;97.0228
14.07.2014;SU26209RMFS5;0.0000;8.58;95.3507
14.07.2014;SU26210RMFS3;0.0000;8.49;93.4733
14.07.2014;SU26211RMFS1;-0.0003;8.60;91.4315
14.07.2014;SU26212RMFS9;0.0229;8.71;88.2648
14.07.2014;SU26214RMFS5;0.0000;8.51;91.1220
14.07.2014;SU26215RMFS2;-0.0055;8.61;90.9883
14.07.2014;SU26216RMFS0;0.0000;8.46;93.7284
15.07.2014;SU25071RMFS0;0.0012;7.79;96.1971
15.07.2014;SU25077RMFS7;-0.0103;8.22;85.1783
15.07.2014;SU25079RMFS3;0.0003;8.11;92.5291
15.07.2014;SU25080RMFS1;0.0009;8.32;98.1270
15.07.2014;SU25081RMFS9;0.0000;8.37;93.9080
15.07.2014;SU25082RMFS7;-0.0249;8.23;85.5246
15.07.2014;SU26203RMFS8;0.0000;8.27;81.8853
15.07.2014;SU26204RMFS6;0.0000;8.38;97.7538
15.07.2014;SU26205RMFS3;0.0000;8.53;96.1336
15.07.2014;SU26206RMFS1;0.0000;8.33;98.0195
15.07.2014;SU26207RMFS9;0.0446;8.72;96.9872
15.07.2014;SU26208RMFS7;-0.0001;8.43;97.0992
15.07.2014;SU26209RMFS5;0.0000;8.58;95.3760
15.07.2014;SU26210RMFS3;0.0000;8.47;93.5481
15.07.2014;SU26211RMFS1;-0.0167;8.58;91.5350
15.07.2014;SU26212RMFS9;0.0305;8.73;88.1304
15.07.2014;SU26214RMFS5;-0.0225;8.47;91.2829
15.07.2014;SU26215RMFS2;-0.0147;8.60;91.0464
15.07.2014;SU26216RMFS0;0.0422;8.48;93.6584
16.07.2014;SU25071RMFS0;-0.0110;7.93;96.1472
16.07.2014;SU25077RMFS7;0.0004;8.23;85.1608
