params

tradedate;tradetime;B1;B2;B3;T1;G1;G2;G3;G4;G5;G6;G7;G8;G9
25.07.2017;18:39:34;1176,549755;-392,220024;-599,929022;12,659609;-3,241544;-6,540289;-2,989830;8,915578;6,661783;-2,376231;-0,664787;0,000000;0,000000
26.07.2017;18:39:44;1179,870748;-399,570589;-591,168261;12,784422;-2,856988;-8,406413;-0,698163;10,371402;3,501612;-3,406813;-0,773949;0,000000;0,000000
27.07.2017;18:39:52;1173,838777;-394,374213;-602,486095;12,771171;-0,701252;-1,686266;-1,083157;7,683525;3,500966;-5,100578;-1,441668;0,000000;0,000000
28.07.2017;18:39:36;1171,613083;-389,999276;-611,100110;12,679750;-1,440517;-4,212276;-2,096868;8,564599;4,782549;-3,693675;-1,182617;0,000000;0,000000
31.07.2017;18:39:57;1170,653630;-387,890507;-609,947082;13,121374;-1,808608;-4,793823;-2,316049;7,062135;4,948042;-1,509874;-1,114666;0,000000;0,000000
01.08.2017;18:39:24;1172,119620;-389,365155;-608,594180;13,119003;-2,134423;-5,747254;-3,496935;6,022888;6,365324;-0,797357;-0,701280;0,000000;0,000000
02.08.2017;18:39:52;1179,773568;-401,759947;-582,662621;14,039266;-1,876815;-4,832700;-2,709631;7,011552;5,325329;-3,195872;-0,035746;0,000000;0,000000
03.08.2017;18:39:54;1173,895947;-396,834827;-590,124744;14,344744;-1,114292;-2,890997;-1,266121;8,232154;4,306490;-4,335566;-1,474286;0,000000;0,000000
04.08.2017;18:39:27;1172,510732;-401,406150;-596,711933;14,059834;-1,398979;-3,639469;0,286040;9,769571;3,840620;-5,397758;-1,145685;0,000000;0,000000
07.08.2017;18:39:51;1175,950965;-403,171273;-613,174725;13,119877;-2,027768;-4,758996;-1,969558;8,151495;4,062316;-3,461257;0,596753;0,000000;0,000000
08.08.2017;18:39:59;1181,237431;-407,393236;-612,108891;13,048052;-1,639619;-3,908026;-1,087725;8,305739;4,896550;-4,797870;-0,928172;0,000000;0,000000
09.08.2017;18:39:59;1185,047987;-411,553825;-610,544607;13,000036;-1,806473;-4,673410;-2,103442;7,271541;5,175374;-3,912631;0,484365;0,000000;0,000000
10.08.2017;18:39:55;1182,835270;-411,465783;-613,916955;13,112555;-2,060325;-5,271340;-2,806270;7,532043;5,786394;-2,323832;-0,416982;0,000000;0,000000
11.08.2017;18:39:59;1186,587810;-419,656906;-603,362464;13,484874;-2,245175;-5,653177;-2,471473;8,361069;5,173184;-2,205771;0,241688;0,000000;0,000000
14.08.2017;18:39:59;1188,075585;-424,956391;-603,685569;13,297542;-1,660091;-4,488854;-2,177749;6,150511;5,700114;-1,289592;-1,041843;0,000000;0,000000
15.08.2017;18:39:58;1189,249670;-427,341937;-600,173472;13,497974;-3,026670;-4,907428;-3,045773;5,493863;9,864718;-2,511114;0,035894;0,000000;0,000000
16.08.2017;18:39:50;1188,625786;-424,927255;-605,958570;13,493737;-1,052837;-2,588696;-2,161030;1,649210;5,773116;-0,602611;0,657376;0,000000;0,000000
17.08.2017;18:39:59;1190,115150;-426,205043;-603,600085;13,573337;0,022395;-1,901320;-3,750423;0,733370;3,072867;-0,686318;1,006012;0,000000;0,000000
18.08.2017;18:39:56;1194,200442;-434,578202;-592,640096;13,638933;-1,289745;-2,927256;-1,787474;0,046174;5,369704;0,386897;-0,839296;0,000000;0,000000
21.08.2017;18:39:52;1197,826909;-437,513884;-589,336124;13,507930;0,125780;-0,676012;-1,626747;-0,548435;2,554598;-1,245046;-0,274491;0,000000;0,000000
22.08.2017;18:39:59;1199,694984;-439,410498;-588,519018;13,389615;-0,012909;-1,138363;-1,887407;-0,417642;2,506405;-2,536450;1,101723;0,000000;0,000000
23.08.2017;18:39:53;1200,799556;-441,069939;-591,575903;13,114477;0,104710;0,009880;-0,968922;-0,336033;2,085370;-1,706788;-0,584236;0,000000;0,000000
24.08.2017;18:39:59;1202,066606;-440,573538;-597,187427;12,766110;2,236262;1,592873;-2,339008;0,015842;1,930017;-1,839064;-0,356964;0,000000;0,000000
25.08.2017;18:39:51;1202,498578;-442,980587;-606,307435;12,092919;0,010519;-1,147069;-1,768489;0,725983;3,569286;-0,859445;-0,623948;0,000000;0,000000
28.08.2017;18:39:54;1200,727006;-440,559489;-613,839668;11,932815;0,026218;-0,420881;-3,199309;1,268975;4,738013;-1,304686;0,015755;0,000000;0,000000
29.08.2017;18:39:48;1199,056784;-435,428509;-614,534973;12,366346;-0,033184;-1,391733;-2,245625;-0,774878;4,545926;1,606144;0,423838;0,000000;0,000000
30.08.2017;18:39:54;1198,415651;-436,753600;-609,732651;12,706981;-0,098513;-0,824542;-1,118993;-0,934179;1,489319;0,519312;1,087367;0,000000;0,000000
31.08.2017;18:39:50;1198,047940;-439,363158;-612,500203;12,464893;0,704889;0,625802;0,055437;0,365608;0,644840;-2,164236;0,583203;0,000000;0,000000
01.09.2017;18:39:58;1192,810849;-435,031437;-628,192723;12,061997;0,013874;0,131139;-0,560550;0,812546;2,914834;-1,987165;0,040502;0,000000;0,000000
04.09.2017;18:39:59;1189,699164;-431,022094;-637,468483;11,926977;0,048377;0,044328;-0,347038;-0,330089;1,302610;-0,397142;0,551271;0,000000;0,000000
05.09.2017;18:39:59;1184,785124;-428,320302;-654,886904;11,107189;5,971866;1,208709;-2,824614;1,994667;1,217121;-2,195971;-0,050524;0,000000;0,000000
06.09.2017;18:39:30;1174,106352;-417,297644;-679,556058;10,438373;5,662427;-2,215631;-2,950248;2,048731;1,903789;-1,147323;-1,041911;0,000000;0,000000
07.09.2017;18:39:59;1177,202351;-424,111343;-676,011721;10,140508;-1,802465;-4,513422;-0,935437;4,288268;1,858265;-1,289566;0,699277;0,000000;0,000000
08.09.2017;18:39:50;1176,246258;-424,270901;-677,378841;10,207870;-2,190138;-3,503405;-0,390366;3,206368;3,271025;0,531786;-1,368830;0,000000;0,000000
11.09.2017;18:39:23;1180,829556;-430,765976;-670,875250;10,282983;-1,776575;-3,873128;-0,703700;4,641199;2,267080;-1,337046;-0,347242;0,000000;0,000000
12.09.2017;18:39:17;1185,630099;-436,173372;-662,626775;10,497863;-1,709374;-3,239401;-1,240338;4,107195;2,743075;-1,306631;-0,506003;0,000000;0,000000
13.09.2017;18:39:55;1186,536067;-439,231458;-660,812148;10,686235;-2,711063;-4,621800;0,741281;3,751095;2,076887;-1,034146;0,799655;0,000000;0,000000
14.09.2017;18:39:55;1188,845293;-441,938531;-656,366988;10,799209;-2,046701;-4,009303;0,004900;3,571619;1,948100;-0,902542;0,468925;0,000000;0,000000
15.09.2017;18:39:48;1191,398995;-449,331391;-648,542544;11,019547;-2,090378;-6,206082;1,042673;5,171099;2,085603;-1,166092;-0,075729;0,000000;0,000000
18.09.2017;18:39:47;1196,396474;-452,450140;-645,127787;10,910496;-1,795354;-3,965759;-1,486199;2,844676;2,268215;-1,257871;-0,248828;0,000000;0,000000
19.09.2017;18:39:18;1197,934024;-456,594464;-639,164720;11,112134;-0,394574;-2,375093;-0,229214;2,167844;2,980889;-1,361388;-0,071948;0,000000;0,000000
20.09.2017;18:39:49;1196,739362;-455,849166;-646,355531;10,848910;-0,013075;-1,706118;-0,668176;1,779615;2,225775;-1,982826;-0,179691;0,000000;0,000000
21.09.2017;18:39:59;1200,086719;-460,569159;-644,047825;10,902376;-3,268008;-4,333556;-0,134504;2,530648;5,842245;-0,582998;-0,804011;0,000000;0,000000
22.09.2017;18:39:48;1200,382052;-464,873241;-639,608231;11,022684;-2,197946;-4,170070;-1,893162;1,751433;5,743836;0,767976;0,420036;0,000000;0,000000
25.09.2017;18:39:59;1205,708644;-467,891489;-632,575679;11,042548;-0,044542;-1,941726;-3,317055;0,825816;3,840847;-0,469836;-0,299729;0,000000;0,000000
26.09.2017;18:39:57;1208,718383;-466,746103;-626,740583;11,685041;1,202820;-2,594108;-1,919757;1,329956;3,566986;0,347312;-0,315539;0,000000;0,000000
27.09.2017;18:39:52;1214,227677;-468,886772;-613,838267;12,146638;3,026699;-4,035471;-3,013453;1,099923;3,998507;-0,689926;-1,663624;0,000000;0,000000
28.09.2017;18:39:56;1205,472015;-461,206484;-622,195919;12,684951;6,675570;-3,183340;-3,736203;2,223134;3,008988;0,624866;0,583726;0,000000;0,000000
29.09.2017;18:39:55;1205,875171;-462,193118;-625,723569;12,383423;5,902649;-2,902172;-3,262987;1,405456;1,412415;-0,998646;-1,086636;0,000000;0,000000
02.10.2017;18:39:59;1210,962315;-470,277243;-617,620131;12,151771;6,269320;-3,215200;-4,899967;2,565370;3,501910;-0,428511;-0,488919;0,000000;0,000000
03.10.2017;18:39:46;1209,538886;-466,720748;-619,713257;12,369504;0,103226;-1,767864;-3,388986;-1,455025;3,378176;-0,540531;-0,477592;0,000000;0,000000
04.10.2017;18:39:59;1209,287422;-468,348147;-620,978105;12,246485;3,443350;-1,130947;-4,795623;-2,439145;2,769643;-1,438028;-0,538012;0,000000;0,000000
05.10.2017;18:39:32;1206,074623;-468,529332;-627,851620;11,944997;3,404051;0,865317;-4,932983;-2,722632;1,615449;0,326030;0,373001;0,000000;0,000000
06.10.2017;18:39:54;1203,878347;-460,907910;-640,132184;11,622413;11,013310;-0,606098;-6,803369;-4,571172;0,429193;0,635717;0,821873;0,000000;0,000000
09.10.2017;18:39:59;1203,420552;-461,253833;-642,550538;11,343096;2,344952;-0,556032;-7,113990;-4,040222;2,483943;1,963467;1,298729;0,000000;0,000000
10.10.2017;18:39:48;1199,883521;-458,987473;-651,404912;10,886988;7,867951;1,955476;-8,538114;-5,110669;1,920786;1,825500;-0,033918;0,000000;0,000000
11.10.2017;18:39:50;1191,707824;-447,203078;-675,523967;10,084290;11,426294;-0,022920;-9,120110;-6,197862;1,162222;1,821655;0,014081;0,000000;0,000000
12.10.2017;18:39:34;1180,981979;-432,441689;-701,839397;9,341982;9,739249;-0,544927;-6,223075;-5,046422;-0,488271;1,253200;1,373201;0,000000;0,000000
13.10.2017;18:39:59;1180,657004;-444,670826;-688,075580;9,120350;1,795146;-0,051358;-4,882459;-3,153022;2,849697;4,027594;0,445160;0,000000;0,000000
16.10.2017;18:39:57;1187,048516;-451,243193;-669,345206;9,613132;5,056550;-1,346482;-6,688526;-3,789934;2,648770;3,449137;0,585495;0,000000;0,000000
17.10.2017;18:39:52;1189,616956;-456,602995;-655,841446;10,095009;2,001198;-0,027968;-5,125603;-2,622204;3,636357;4,021754;-0,504409;0,000000;0,000000
18.10.2017;18:39:56;1190,498587;-461,622855;-645,609624;10,364095;0,094500;-0,019225;-2,755367;-3,425986;2,319253;3,275430;0,019040;0,000000;0,000000
19.10.2017;18:39:59;1192,156450;-467,317668;-629,673112;10,982087;0,918422;0,024407;-1,293542;-3,471447;1,929463;3,446199;0,057218;0,000000;0,000000
20.10.2017;18:39:58;1195,301367;-469,870155;-621,621457;11,087952;0,029742;0,461141;-1,965146;-3,350359;1,279434;3,661685;0,101234;0,000000;0,000000
23.10.2017;18:39:59;1194,742877;-467,870721;-616,079042;11,533058;6,768493;-2,663799;-3,530576;-2,886336;-0,329661;1,883898;1,618206;0,000000;0,000000
24.10.2017;18:39:56;1194,358981;-460,983698;-621,228950;11,545974;4,889371;-2,376503;-3,399654;-3,840400;-1,969251;1,289109;1,411352;0,000000;0,000000
25.10.2017;18:39:47;1194,850019;-464,664751;-615,720832;11,535581;5,128304;0,019032;-4,802039;-3,839704;1,853413;2,387575;-0,515344;0,000000;0,000000
26.10.2017;18:39:53;1193,506957;-458,886701;-618,573546;11,686881;7,922440;-0,865779;-7,066139;-4,818177;0,028246;2,686894;-0,259704;0,000000;0,000000
27.10.2017;18:39:53;1194,882106;-456,685833;-617,351859;11,652402;5,972390;-5,440963;-4,264203;-2,428451;0,227660;0,753897;0,502891;0,000000;0,000000
30.10.2017;18:39:37;1187,576421;-450,810340;-627,786303;11,669945;12,713051;-5,675905;-5,064467;-4,205494;2,498293;2,447282;2,343707;0,000000;0,000000
31.10.2017;18:39:38;1186,066237;-447,032432;-635,541005;11,314286;4,438809;-2,439797;-3,603509;-1,771085;1,735229;1,705661;1,690932;0,000000;0,000000
01.11.2017;18:39:59;1184,412495;-447,691778;-637,609498;11,123704;1,504230;-3,985884;-5,988264;-2,892473;3,323526;4,474222;1,801881;0,000000;0,000000
02.11.2017;18:39:59;1185,685635;-449,533422;-636,022314;10,986419;7,031241;-3,628026;-4,988964;-1,870384;2,252448;2,347000;2,324308;0,000000;0,000000
03.11.2017;18:39:59;1189,014867;-454,696741;-629,464947;10,836347;5,016127;-5,592966;-6,119968;-1,263041;3,429534;3,907001;2,135229;0,000000;0,000000
07.11.2017;18:39:59;1184,985416;-450,650276;-636,206367;10,771269;2,433060;-6,537163;-6,014001;-1,542672;5,914821;4,174371;1,892144;0,000000;0,000000
08.11.2017;18:39:59;1194,189203;-461,632543;-604,188258;11,776232;2,286724;0,487566;-5,928290;-2,650887;7,558937;2,980999;-1,192284;0,000000;0,000000
09.11.2017;18:39:58;1200,419965;-474,076420;-572,167617;12,774250;0,325995;-1,365018;-5,339818;-2,794442;6,058255;2,114327;-0,813327;0,000000;0,000000
10.11.2017;18:39:58;1201,403885;-475,177577;-564,763212;13,118329;1,528287;-1,831514;-3,189780;-1,731629;5,509532;1,692795;-0,020528;0,000000;0,000000
13.11.2017;18:39:53;1207,605653;-483,797650;-548,881000;13,225597;-2,007440;-3,952623;-3,105390;-1,585146;6,226172;2,610169;0,116520;0,000000;0,000000
14.11.2017;18:39:55;1210,126634;-485,823187;-537,396821;13,590314;-2,495487;-4,261837;-3,597347;-2,789333;7,137686;2,622443;0,386336;0,000000;0,000000
15.11.2017;18:39:54;1207,731672;-485,041899;-536,195981;13,828871;-1,498049;-1,838327;-1,395714;-1,345414;6,190038;1,925143;0,096777;0,000000;0,000000
16.11.2017;18:39:53;1205,811347;-488,060852;-527,483764;14,229061;-3,153069;-3,763605;-2,216628;-2,039967;7,809149;3,711294;-0,593952;0,000000;0,000000
17.11.2017;18:39:32;1206,977682;-490,453738;-517,298391;14,554573;-1,326848;-1,436503;-1,757495;-2,786505;4,928407;2,388155;-0,242148;0,000000;0,000000
20.11.2017;18:39:59;1209,966926;-496,535120;-503,500874;14,762753;-1,634889;-1,740378;-1,454259;-3,428892;5,596130;2,947474;0,402102;0,000000;0,000000
21.11.2017;18:39:57;1212,333509;-501,728096;-491,950013;14,915460;-1,758294;-1,803078;-2,037290;-3,998084;5,505501;3,048636;-0,365907;0,000000;0,000000
22.11.2017;18:39:47;1211,953522;-503,634942;-484,859722;15,152149;-1,412315;-1,423707;-1,164282;-0,472952;3,016703;0,714334;-0,755066;0,000000;0,000000
23.11.2017;18:39:38;1213,718675;-508,586260;-479,573395;15,082594;-0,854568;-0,470719;-1,054617;-2,608026;2,681753;1,086760;0,012754;0,000000;0,000000
24.11.2017;18:38:16;1214,650401;-510,556472;-475,153997;15,134897;-0,593001;-0,631419;-0,971728;-1,683878;3,069980;1,180677;-0,675457;0,000000;0,000000
27.11.2017;18:39:43;1214,305882;-512,617355;-473,069265;15,157152;-0,680837;-0,709929;-0,339778;-0,015600;1,807539;0,329827;0,433555;0,000000;0,000000
28.11.2017;18:39:44;1215,325330;-518,208437;-467,497689;15,112584;-1,403853;-1,467327;-1,039517;1,362763;2,762402;0,435556;0,349882;0,000000;0,000000
29.11.2017;18:39:50;1216,611683;-517,497725;-466,208428;15,157902;-1,832982;-1,925989;-1,677005;-0,024215;3,145727;-0,021501;-0,493183;0,000000;0,000000
30.11.2017;18:39:59;1215,987850;-518,020946;-460,464583;15,414755;-0,129332;-0,568029;-1,200361;-0,168714;3,534764;0,345688;-1,309897;0,000000;0,000000
01.12.2017;18:39:48;1218,124657;-525,021847;-451,350663;15,373357;0,021904;-0,077343;-1,634992;-2,451630;3,753267;0,734917;-1,004450;0,000000;0,000000
04.12.2017;18:39:37;1219,977655;-527,155653;-447,664556;15,350545;-0,012209;-0,650857;-2,050432;-1,877178;3,410937;1,304570;0,151796;0,000000;0,000000
05.12.2017;18:39:37;1217,995362;-526,444174;-449,424549;15,407481;0,013310;-0,012610;-1,320184;-0,149685;2,025092;0,379776;0,547184;0,000000;0,000000
06.12.2017;18:37:10;1219,118604;-529,107634;-447,032574;15,334193;-0,023646;-0,036602;-0,859668;-2,949530;3,828169;1,031538;0,675331;0,000000;0,000000
07.12.2017;18:39:40;1221,229317;-529,989492;-444,665853;15,297463;0,018233;-0,020147;-0,483502;-0,820070;-0,033003;-0,062270;-0,172268;0,000000;0,000000
08.12.2017;18:39:59;1222,552360;-535,608006;-442,022539;15,126219;-0,005623;0,006312;-0,079336;0,022938;1,471296;-0,015163;0,544260;0,000000;0,000000
11.12.2017;18:39:54;1221,331361;-533,585765;-442,931899;15,234046;0,142717;0,028863;-0,067163;-0,841319;1,813246;0,816106;0,215008;0,000000;0,000000
12.12.2017;18:39:56;1220,249184;-534,008221;-441,782815;15,297792;-2,630323;0,009950;0,248036;-1,959502;1,643745;2,244567;1,170669;0,000000;0,000000
13.12.2017;18:39:59;1221,636613;-538,478231;-432,021767;15,365597;-3,443577;-1,880890;1,527029;0,355508;1,732811;2,694445;0,462925;0,000000;0,000000
14.12.2017;18:39:59;1222,270489;-538,451606;-427,216896;15,484701;-1,340987;0,088782;0,789891;-1,088891;1,760275;2,329598;-0,351557;0,000000;0,000000
15.12.2017;18:39:59;1224,532264;-555,289287;-403,724512;15,400147;-3,269698;-2,377607;1,147843;-0,413580;2,017216;4,509456;0,393350;0,000000;0,000000
18.12.2017;18:39:52;1227,634645;-556,963605;-397,887791;15,344979;0,000426;-0,010985;-0,112634;-2,351861;-2,282311;3,388518;-0,237473;0,000000;0,000000
19.12.2017;18:38:58;1232,861015;-566,542348;-385,585149;15,076259;-0,010311;0,016387;0,768078;1,342458;-3,596190;1,019684;-0,557207;0,000000;0,000000
20.12.2017;18:39:58;1231,982735;-569,244332;-385,474451;14,999746;0,433078;0,527047;2,032749;3,299131;-6,044615;-0,049746;0,619835;0,000000;0,000000
21.12.2017;18:39:55;1231,136648;-571,262253;-387,319520;14,897699;-0,092556;0,028762;0,397216;-0,964765;-3,120372;1,362765;1,631109;0,000000;0,000000
22.12.2017;18:39:39;1239,337282;-585,430164;-371,025871;14,407134;0,712320;0,337995;-0,044619;-0,025007;-3,139852;0,930258;0,056812;0,000000;0,000000
25.12.2017;18:39:53;1239,636345;-590,952946;-363,029932;14,337125;0,136730;-4,278064;-0,980190;4,493513;-0,861270;1,386600;-0,939154;0,000000;0,000000
26.12.2017;18:39:56;1240,825193;-591,919878;-358,419188;14,325349;0,005349;-1,664764;-0,850138;3,450273;-1,812087;0,997920;-0,763880;0,000000;0,000000
27.12.2017;18:39:54;1241,955208;-606,800468;-340,062851;14,039288;-11,306086;-5,062711;5,409788;3,950786;4,672274;4,189729;0,197924;0,000000;0,000000
28.12.2017;18:39:53;1249,713495;-639,112556;-286,948596;13,190719;-20,153003;-7,951347;11,142988;10,437979;8,020702;2,069086;-1,434502;0,000000;0,000000
29.12.2017;18:39:55;1216,452254;-586,617955;-244,451643;15,217893;-4,477911;-7,143624;2,065372;7,177117;5,135237;1,610429;-1,722321;0,000000;0,000000
03.01.2018;18:39:57;1204,972793;-592,703509;-205,025383;15,209513;-18,287025;-12,291582;8,169211;9,412656;9,326904;7,368305;-2,239300;0,000000;0,000000
04.01.2018;18:39:58;1183,425788;-589,888592;-152,377199;15,009476;-38,387413;-18,032539;15,503189;14,473942;11,516538;7,705388;0,012226;0,000000;0,000000
05.01.2018;18:39:56;1164,961845;-542,713124;-156,221293;15,833711;0,888070;-8,105481;0,617186;4,521145;3,485868;2,791299;-1,836956;0,000000;0,000000
09.01.2018;18:39:58;1151,093915;-536,953822;-144,582145;15,961210;-0,018358;-4,489835;5,086962;2,167906;3,609064;5,900586;-0,804972;0,000000;0,000000
10.01.2018;18:39:59;1148,344127;-529,342706;-133,792189;15,936272;-5,799238;-3,235368;7,833600;2,562173;1,554977;1,186179;-0,202150;0,000000;0,000000
11.01.2018;18:39:59;1139,443939;-517,165156;-138,906040;16,263280;-15,135260;0,509676;9,804386;2,486327;3,101456;3,794626;-0,056643;0,000000;0,000000
12.01.2018;18:39:59;1138,204623;-513,222564;-137,242675;16,318450;-1,659604;4,874280;6,764424;0,346408;-2,532789;0,455291;-0,740296;0,000000;0,000000
15.01.2018;18:39:59;1124,963791;-488,407055;-175,525711;17,095179;0,064085;4,488481;3,442107;-5,313099;-3,058691;1,523249;1,666837;0,000000;0,000000
16.01.2018;18:39:59;1127,400768;-488,923475;-178,800083;17,049413;0,023047;-1,078010;4,023488;-2,825901;-3,470148;2,120296;2,014956;0,000000;0,000000
17.01.2018;18:39:58;1130,665936;-490,459405;-180,306081;16,972885;0,074334;3,684027;4,213377;-4,583803;-2,728762;0,704457;0,813056;0,000000;0,000000
18.01.2018;18:39:51;1131,975835;-493,942394;-180,259259;16,888358;-0,026804;0,923118;0,741249;-3,132384;-3,420520;1,624440;1,434079;0,000000;0,000000
19.01.2018;18:39:57;1130,730957;-492,835490;-190,993033;16,936473;0,021955;0,807069;4,670801;-0,765547;-2,920437;0,496419;0,763750;0,000000;0,000000
22.01.2018;18:39:59;1136,840709;-497,945823;-189,292110;16,732404;-0,034035;1,406446;3,806748;-2,460463;-4,553833;0,989329;1,163577;0,000000;0,000000
23.01.2018;18:39:44;1135,529085;-497,730692;-197,783076;16,763063;0,011611;1,944426;2,962868;-0,832185;-2,658776;0,276690;0,395286;0,000000;0,000000
24.01.2018;18:39:59;1132,411376;-493,328131;-210,798651;16,885841;0,020670;0,795305;4,658813;-2,249962;-2,877740;0,670916;0,837320;0,000000;0,000000
25.01.2018;18:39:55;1138,477282;-497,816930;-211,650571;16,665189;0,019356;0,962410;1,704147;-3,517033;-2,353971;1,284780;-0,555289;0,000000;0,000000
26.01.2018;18:39:53;1136,137451;-492,718999;-221,936266;16,778298;-0,324306;-1,899424;3,208420;-0,497154;-1,538733;0,646512;0,753604;0,000000;0,000000
29.01.2018;18:39:59;1134,559991;-486,290741;-233,511782;16,904291;-0,188366;-0,452333;5,309892;-4,185596;-2,280497;1,162727;1,102124;0,000000;0,000000
30.01.2018;18:39:55;1133,605843;-490,827109;-241,969068;16,756964;-0,011807;1,570365;3,152824;-4,188329;-2,411411;0,703805;0,802038;0,000000;0,000000
31.01.2018;18:39:59;1127,143194;-483,787602;-260,611904;16,902238;0,016806;3,060160;4,535483;-4,344519;-3,664134;-0,247050;0,701960;0,000000;0,000000
01.02.2018;18:39:51;1120,137478;-477,549345;-276,429235;17,040326;-0,030837;1,108666;3,305695;-2,421563;-1,689059;0,041058;0,770502;0,000000;0,000000
02.02.2018;18:39:57;1121,665457;-481,555677;-275,536567;16,913626;-0,023892;0,018614;3,565150;-2,270741;-1,464478;-0,887848;0,511634;0,000000;0,000000
